0.05 0.395
0.06 0.395
0.07 0.375
0.08 0.375
0.09 0.37
0.1 0.37
0.2 0.36
0.3 0.35
0.4 0.35
0.5 0.35
0.6 0.35
0.7 0.35
0.8 0.35
0.9 0.35
